;name;lat;lon;totalArea_m2;country;source;infra_EVFC_bool;infra_Grid_bool;lc_LandCoverInfo;lc_FreightHub_bool;lc_FreightHub_w1km_bool;lc_Urbanisation;label_TPC;label_SSTPA;tenT_CoreN_w2km_bool;tenT_CoreN_minDist_km;tenT_CoreN_roadName;tenT_CompN_w2km_bool;tenT_CompN_minDist_km;tenT_CompN_roadName;tenT_TotalN_minDist_km;tenT_UrbanNode_w5km_bool;tenT_UrbanNode_w5km_name;score_TrucksNearby;score_TrucksTotal
138;Truck Stop / Rest Area;52.5776;8.1091;10140;DE;Mixed;False;False;Forest and semi natural areas;False;False;suburb;High;True;True;0.0395019624080125;E037;False;26.580387665391264;;0.0;False;-;High;High
139;Truck Stop / Rest Area;49.7761;10.3098;9981;DE;Mixed;False;False;Forest and semi natural areas;False;False;rural;High;True;True;0.030626281380111;E045;False;18.204359660378422;E043;0.0;False;-;High;High
140;Truck Stop / Rest Area;52.41;9.8975;9572;DE;Mixed;False;False;Forest and semi natural areas;False;False;city;High;True;True;0.038244038627917;;False;38.967402921239255;;0.0;False;-;High;High
141;Truck Stop / Rest Area;51.2718;9.4168;9395;DE;Mixed;False;False;Forest and semi natural areas;False;False;city;High;True;False;6.873300480414939;E045;True;0.0038562694916271;E331;0.0;False;-;High;High
142;Truck Stop / Rest Area;52.9634;8.5937;8701;DE;Mixed;False;False;Forest and semi natural areas;False;False;rural;High;True;True;0.0521569245812829;E037;False;26.933442206836943;A029;0.0;False;-;High;High
143;Truck Stop / Rest Area;47.366;9.6201;8589;CH;Mixed;False;False;Agricultural areas;False;False;suburb;High;True;False;92.58382307756676;;True;0.0328161669728049;;0.0;False;-;High;High
144;Truck Stop / Rest Area;52.5519;6.1733;8163;NL;Mixed;False;False;Unclassified;False;False;city;High;True;False;35.29166856082861;E030;True;0.1719133822994744;E232;0.0;False;-;High;High
145;Truck Stop / Rest Area;49.6632;8.6057;7891;DE;Mixed;False;False;Agricultural areas;False;False;suburb;High;True;True;0.040834265868574;E035;False;21.664598237851376;E042;0.0;False;-;High;High
146;Truck Stop / Rest Area;49.1207;9.2999;7782;DE;OSM;False;False;Forest and semi natural areas;False;False;suburb;High;True;True;0.0532819078594305;E041;False;4.060456561308466;;0.0;False;-;High;High
147;Truck Stop / Rest Area;51.933;5.7671;7714;NL;Mixed;False;False;Agricultural areas;False;False;suburb;High;True;False;2.4392132570694143;E031;True;0.1014414035258387;E999;0.0;False;-;High;High
148;Truck Stop / Rest Area;48.4151;13.4162;7388;DE;OSM;False;False;Forest and semi natural areas;False;False;suburb;High;True;True;0.0061408824693971;E056;False;50.40908557196173;E056;0.0;False;-;High;High
149;Truck Stop / Rest Area;49.3085;10.9111;7336;DE;Mixed;False;False;Forest and semi natural areas;False;False;rural;High;True;True;0.0282422305490991;E050;False;49.21682551350128;E043;0.0;False;-;High;High
150;Truck Stop / Rest Area;58.1136;11.8803;7079;SE;Mixed;False;False;Unclassified;False;False;rural;High;True;True;0.0158979700180279;E006;False;15.194610535247325;E045;0.0;False;-;High;High
151;Truck Stop / Rest Area;58.3384;15.1591;7060;SE;Mixed;False;False;Agricultural areas;False;False;rural;High;True;True;0.4174787270183543;E004;False;;;0.0;False;-;High;High
152;Truck Stop / Rest Area;52.2609;7.8479;6827;DE;Mixed;False;False;Agricultural areas;False;False;suburb;High;True;True;0.0164297284481617;E030;False;40.74648586790913;A031;0.0;False;-;High;High
153;Truck Stop / Rest Area;47.1888;8.0769;5996;CH;Mixed;False;False;Urban fabric;False;False;suburb;High;True;True;0.0883605275127401;;False;15.402418805870806;;0.0;False;-;High;High
154;Truck Stop / Rest Area;61.0724;16.9673;5860;SE;Mixed;False;False;Unclassified;False;False;rural;High;True;True;0.0736525589727316;E004;False;;;0.0;False;-;High;High
155;Truck Stop / Rest Area;47.1557;8.1574;5729;CH;Mixed;False;False;Urban fabric;False;False;rural;High;True;True;0.146650983195429;;False;14.2373449015055;;0.0;False;-;High;High
156;Truck Stop / Rest Area;47.5275;7.7006;5515;CH;Mixed;False;False;Industrial, commercial and transport units;False;False;suburb;High;True;True;0.0263674112813089;;False;2.240295793298144;;0.0;False;-;High;High
157;Truck Stop / Rest Area;56.2063;13.1064;5400;SE;Mixed;False;False;Forest and semi natural areas;False;False;rural;High;True;True;0.1412730286410805;E004;False;29.08302200848551;;0.0;False;-;High;High
158;Truck Stop / Rest Area;46.1434;8.945;5155;CH;OSM;False;False;Forest and semi natural areas;False;False;rural;High;True;True;0.0561684988628559;;False;10.771491710213908;;0.0;False;-;High;High
159;Truck Stop / Rest Area;51.0109;5.7999;4937;NL;Mixed;False;False;Agricultural areas;False;False;city;High;True;False;34.75388489236817;E040;True;0.0687734075016694;E025;0.0;False;-;High;High
160;Truck Stop / Rest Area;47.4241;8.647;4782;CH;Mixed;False;False;Forest and semi natural areas;False;False;suburb;High;True;False;46.86887264060738;;True;0.2022512708474905;;0.0;False;-;High;High
161;Truck Stop / Rest Area;50.5581;9.7308;4647;DE;Mixed;False;False;Agricultural areas;False;False;suburb;High;True;True;0.0043506750659407;E045;False;48.04319338290597;A071;0.0;False;-;High;High
162;Truck Stop / Rest Area;50.4521;3.806;4584;BE;Mixed;False;False;Industrial, commercial and transport units;False;False;suburb;High;True;True;0.0152448445171106;E000;False;3.6732392742071087;E000;0.0;False;-;High;High
163;Truck Stop / Rest Area;51.4923;5.3619;3951;NL;Mixed;False;False;Forest and semi natural areas;False;False;suburb;High;True;False;10.822386894823843;E034;True;0.1352167151514395;E312;0.0;False;-;High;High
164;Truck Stop / Rest Area;58.7482;16.9207;3631;SE;Mixed;False;False;Forest and semi natural areas;False;False;suburb;High;True;True;0.0425541945984193;;False;45.57228265542475;E022;0.0;False;-;High;High
165;Truck Stop / Rest Area;49.7379;10.7776;3456;DE;CRS and Others;False;False;Forest and semi natural areas;False;False;rural;High;True;True;0.0016099156002386;E045;False;21.13906656017486;E048;0.0;False;-;High;High
166;Truck Stop / Rest Area;48.5585;13.3892;3316;DE;Mixed;False;False;Forest and semi natural areas;False;False;city;High;True;True;0.0419407642271702;E056;False;62.14371440184465;E056;0.0;False;-;High;High
167;Truck Stop / Rest Area;45.8374;9.0341;2305;CH;Mixed;False;False;Urban fabric;False;False;suburb;High;True;True;0.248157270682293;;False;17.28014222231009;;0.0;False;-;High;High
168;Truck Stop / Rest Area;51.6423;4.5567;2143;NL;Mixed;False;False;Agricultural areas;False;False;suburb;High;True;False;8.853765623129227;E019;True;0.001765018175923;E999;0.0;False;-;High;High
169;Truck Stop / Rest Area;49.18248;16.47931;1658;CZ;CRS and Others;False;False;Industrial, commercial and transport units;False;False;suburb;High;True;True;0.0160725197736828;E050;False;10.012281283149951;E461;0.0;False;-;High;High
170;Truck Stop / Rest Area;41.6377668;2.4077614;1658;ES;CRS and Others;False;False;Industrial, commercial and transport units;False;False;suburb;High;True;True;0.0314316834123611;E015;False;16.941441479189635;C033;0.0;False;-;High;High
171;Truck Stop / Rest Area;50.1698;14.4609;1041;CZ;Mixed;False;False;Urban fabric;False;False;suburb;High;True;True;0.0190306216069297;E055;False;10.701759875356275;E065;0.0;False;-;High;High
172;Truck Stop / Rest Area;38.1801605;-0.8710884;1658;ES;CRS and Others;False;False;Urban fabric;False;False;suburb;High;True;True;1.1332132741582177;E015;False;22.83891982744242;;1.0;False;-;High;High
173;Truck Stop / Rest Area;49.2815;17.0207;73;CZ;Mixed;False;False;Industrial, commercial and transport units;False;False;suburb;High;True;True;1.0661885554537966;E000;False;31.185310623464144;E461;1.0;False;-;High;High
174;Parking;52.2093;6.0935;123;NL;Mixed;True;False;Agricultural areas;False;False;suburb;High;True;True;0.0579534537485617;E030;False;4.848775806090393;E999;0.0;False;-;High;High
175;Parking;50.8267;8.0568;29731;DE;CRS and Others;False;False;Forest and semi natural areas;False;False;suburb;High;True;False;43.13630809896242;E035;True;0.0223930714026354;E041;0.0;False;-;High;High
176;Parking;47.7897;7.5386;3657;DE;Mixed;False;False;Forest and semi natural areas;False;False;suburb;High;True;True;0.0392928251456702;E035;False;10.034392953807547;E25;0.0;False;-;High;High
177;Parking;48.3349;7.7894;1851;DE;Mixed;False;False;Forest and semi natural areas;False;False;rural;High;True;True;0.0463690399070811;E035;False;22.790534225400897;E000;0.0;False;-;High;High
178;Parking;55.3993;11.3797;1105;DK;OSM;False;False;Urban fabric;False;False;suburb;High;True;True;0.0037863145402664;E020;False;27.951781597317584;;0.0;False;-;High;High
179;Parking;55.4529;11.8552;870;DK;OSM;False;False;Agricultural areas;False;False;suburb;High;True;True;0.058516985390728;E020;False;21.10605628050286;;0.0;False;-;High;High
180;Parking;48.0937;7.7955;606;DE;Mixed;False;False;Agricultural areas;False;False;suburb;High;True;True;0.0692912329132537;E035;False;30.61527439562684;E25;0.0;False;-;High;High
181;Parking;48.227;11.5714;146;DE;Mixed;False;False;Agricultural areas;False;False;city;High;True;True;0.0448854049546408;A099;False;5.37327827772384;A009;0.0;False;-;High;High
182;Parking;47.5462;7.7579;7889;CH;Mixed;False;False;Agricultural areas;False;False;suburb;High;True;False;2.366059903097041;;True;0.7106367213770348;;1.0;False;-;High;High
183;Truck Stop / Rest Area;52.1616;4.5544;20689;NL;Mixed;True;True;Industrial, commercial and transport units;False;False;city;High;True;True;0.0519952789440595;E019;False;13.35407298002152;E030;0.0;True;Leiden;High;Medium
184;Truck Stop / Rest Area;40.3681942;-3.6673942;1658;ES;CRS and Others;True;True;Artificial, non-agricultural vegetated areas;False;False;city;High;True;True;0.534460322805957;E090;False;2.456974108137684;M030;1.0;True;Puente de Vallecas;Medium;High
185;Truck Stop / Rest Area;52.2838;6.8518;12088;NL;Mixed;True;False;Urban fabric;False;False;rural;High;True;True;0.1779853943465916;E030;False;21.61499069780961;A031;0.0;True;Hengelo;High;Medium
186;Truck Stop / Rest Area;51.834;4.6173;3792;NL;Mixed;True;False;Agricultural areas;False;False;city;High;True;True;0.1727455120836281;E019;False;7.130838028240372;E999;0.0;True;Dordrecht;Medium;High
187;Truck Stop / Rest Area;48.909;8.69;69015;DE;OSM;False;True;Agricultural areas;False;False;city;High;True;True;0.0386209172749885;E052;False;34.77224614851194;E041;0.0;True;Pforzheim;Medium;High
188;Truck Stop / Rest Area;53.4241;9.9644;5661;DE;Mixed;False;True;Artificial, non-agricultural vegetated areas;False;False;city;High;True;True;0.0371587210896288;E045;False;5.329857743610136;;0.0;True;Harburg;Medium;High
189;Truck Stop / Rest Area;51.8459;4.6727;13224;NL;Mixed;False;True;Industrial, commercial and transport units;False;False;suburb;High;True;True;0.6667549875686593;E031;False;10.834968755487475;E999;1.0;True;Dordrecht;Medium;High
190;Truck Stop / Rest Area;51.3721;7.4139;9151;DE;Mixed;False;False;Forest and semi natural areas;False;False;city;High;True;True;0.0468009812741103;E037;False;7.061449412889274;E041;0.0;True;Hagen;High;Medium
191;Truck Stop / Rest Area;52.1768;5.9432;6571;NL;Mixed;False;False;Forest and semi natural areas;False;False;city;High;True;True;0.0722827603780936;E030;False;5.5745347472292845;E999;0.0;True;Apeldoorn;High;Medium
192;Truck Stop / Rest Area;48.1817;16.4445;4426;AT;Mixed;False;False;Industrial, commercial and transport units;False;False;city;High;True;False;4.836038167415181;E060;True;0.0019045172505742;E060;0.0;True;Simmering;Medium;High
193;Truck Stop / Rest Area;50.6448;5.5417;4209;BE;Mixed;False;False;Urban fabric;False;False;city;High;True;False;3.06992800662695;E000;True;0.0957673554087364;E25;0.0;True;Liege;Medium;High
194;Truck Stop / Rest Area;52.1629;5.4244;2845;NL;Mixed;False;False;Industrial, commercial and transport units;False;False;city;High;True;True;1.4115973078216464;E030;True;0.3093763336187279;E030;0.0;True;Amersfoort;Medium;High
195;Truck Stop / Rest Area;52.0518;4.4375;1658;NL;CRS and Others;False;False;Artificial, non-agricultural vegetated areas;False;False;city;High;True;False;4.139701941637963;E019;True;0.0985089002146838;E030;0.0;True;Zoetermeer;High;Medium
196;Truck Stop / Rest Area;51.2195;6.4036;10350;DE;Mixed;False;False;Agricultural areas;False;False;city;High;True;False;19.48343245460726;E034;True;1.941988627128674;A061;2.0;True;Moenchengladbach;High;Medium
197;Truck Stop / Rest Area;49.9447;10.0168;67489;DE;OSM;True;True;Forest and semi natural areas;False;False;rural;High;True;True;0.1051750013889105;E045;False;7.74435658417247;E048;0.0;False;-;High;Medium
198;Truck Stop / Rest Area;48.3368;11.6089;41276;DE;Mixed;True;True;Industrial, commercial and transport units;False;False;suburb;High;True;True;0.0392170665216861;E045;False;12.946223704217283;A009;0.0;False;-;Medium;High
199;Truck Stop / Rest Area;47.8023;12.177;37604;DE;Mixed;True;True;Forest and semi natural areas;False;False;rural;High;True;True;0.018117822347845;E060;False;46.29974762867412;A008;0.0;False;-;High;Medium
200;Truck Stop / Rest Area;49.7491;11.5119;36736;DE;Mixed;True;True;Industrial, commercial and transport units;False;False;suburb;High;True;True;0.0182996005675525;E051;False;31.17038127386169;E048;0.0;False;-;High;Medium
201;Truck Stop / Rest Area;51.0359;9.4876;31372;DE;Mixed;True;True;Forest and semi natural areas;False;False;rural;High;True;True;0.0314154570907214;E045;False;18.404441132284685;A049;0.0;False;-;Medium;High
202;Truck Stop / Rest Area;48.0701;16.0664;23938;AT;Mixed;True;True;Industrial, commercial and transport units;False;False;rural;High;True;True;0.0744173503559811;E060;False;20.16213817504572;E060;0.0;False;-;High;Medium
203;Truck Stop / Rest Area;52.3219;5.0831;22374;NL;Mixed;True;True;Industrial, commercial and transport units;False;False;suburb;High;True;True;0.0555405068616431;E231;True;1.8144169409739848;E999;0.0;False;-;High;Medium
204;Truck Stop / Rest Area;56.1756;10.0661;19497;DK;OSM;True;True;Forest and semi natural areas;False;False;city;High;True;True;0.0924334716436489;E045;False;2.4655841749333605;;0.0;False;-;Medium;High
205;Truck Stop / Rest Area;52.4264;9.8238;15568;DE;OSM;True;True;Industrial, commercial and transport units;False;False;city;High;True;True;0.0402038463979911;E030;False;43.247276981986126;;0.0;False;-;Medium;High
206;Truck Stop / Rest Area;48.5889;13.3657;14318;DE;Mixed;True;True;Agricultural areas;False;False;city;High;True;True;0.0406053801764434;E056;False;65.70492232366834;E056;0.0;False;-;Medium;High
207;Truck Stop / Rest Area;52.2254;9.2305;14138;DE;Mixed;True;True;Unclassified;False;False;rural;High;True;True;0.1084278708254181;E030;False;79.78838195527962;E331;0.0;False;-;Medium;High
208;Truck Stop / Rest Area;49.9332;14.0196;13557;CZ;Mixed;True;True;Urban fabric;False;False;suburb;High;True;True;0.0514226651746928;E050;False;19.53571762153172;E048;0.0;False;-;Medium;High
209;Truck Stop / Rest Area;49.35;8.6312;12636;DE;Mixed;True;True;Forest and semi natural areas;False;False;suburb;High;True;True;0.0036757775409519;E035;False;5.536084053486396;E031;0.0;False;-;High;Medium
210;Truck Stop / Rest Area;54.0915;9.9294;12402;DE;OSM;True;True;Agricultural areas;False;False;city;High;True;True;0.0666177869539071;E045;False;9.318127538111384;A215;0.0;False;-;Medium;High
211;Truck Stop / Rest Area;48.5206;9.8074;10474;DE;Mixed;True;True;Mine, dump and construction sites;False;False;rural;High;True;True;0.0784505533025485;E052;False;20.23321542558722;E043;0.0;False;-;Medium;High
212;Truck Stop / Rest Area;48.9313;12.7066;9790;DE;Mixed;True;True;Agricultural areas;False;False;rural;High;True;True;0.0313714949624155;E056;False;45.05491187895247;A093;0.0;False;-;Medium;High
213;Truck Stop / Rest Area;51.6839;5.8923;8564;NL;Mixed;True;True;Unclassified;False;False;suburb;High;True;False;23.654854615127533;;True;0.079270731980412;E031;0.0;False;-;High;Medium
214;Truck Stop / Rest Area;47.8924;11.7308;7745;DE;Mixed;True;True;Industrial, commercial and transport units;False;False;rural;High;True;True;0.0662940858480346;E045;False;16.10898509734584;A008;0.0;False;-;High;Medium
215;Truck Stop / Rest Area;51.5481;8.1337;7464;DE;Mixed;True;True;Unclassified;False;False;suburb;High;True;False;20.07799270649512;E034;True;0.013304511625215;E331;0.0;False;-;High;Medium
216;Truck Stop / Rest Area;51.3816;9.2379;6919;DE;Mixed;True;True;Agricultural areas;False;False;rural;High;True;False;23.280232834481108;;True;0.0811529234655044;E331;0.0;False;-;Medium;High
217;Truck Stop / Rest Area;49.4543;15.5901;6690;CZ;Mixed;True;True;Agricultural areas;False;False;city;High;True;True;0.1470377957007142;E050;False;63.2617294452112;E055;0.0;False;-;Medium;High
218;Truck Stop / Rest Area;49.8547;13.8707;4127;CZ;Mixed;True;True;Agricultural areas;False;False;rural;High;True;True;0.0216007902615219;E050;False;31.194316592666706;E048;0.0;False;-;Medium;High
219;Truck Stop / Rest Area;54.0703;10.7562;3010;DE;Mixed;True;True;Forest and semi natural areas;False;True;suburb;High;True;True;0.0463607271331713;E047;False;22.28188647414684;A020;0.0;False;-;High;Medium
